,CASE_ID,ACTIVITY,RESOURCE,VALUE,TKIN_TIME
3191,LOT162_11,STEP_059,STEP_059/EQP_134_94,73.8,2017-09-18 11:02
3192,LOT162_11,STEP_061,STEP_061/EQP_196_73,73.8,2017-09-18 18:18
3193,LOT162_11,STEP_082,STEP_082/EQP_241_47,73.8,2017-09-26 9:43
3194,LOT162_11,STEP_101,STEP_101/EQP_227_49,73.8,2017-10-07 22:29
3195,LOT162_12,STEP_017,STEP_017/EQP_186_40,58.8,2017-08-30 13:32
3196,LOT162_12,STEP_018,STEP_018/EQP_047_32,58.8,2017-08-31 21:24
3197,LOT162_12,STEP_020,STEP_020/EQP_027_105,58.8,2017-09-01 6:50
3198,LOT162_12,STEP_021,STEP_021/EQP_212_119,58.8,2017-09-01 13:00
3199,LOT162_12,STEP_022,STEP_022/EQP_067_49,58.8,2017-09-02 1:07
3200,LOT162_12,STEP_043,STEP_043/EQP_049_42,58.8,2017-09-09 18:46
3201,LOT162_12,STEP_057,STEP_057/EQP_129_95,58.8,2017-09-17 9:13
3202,LOT162_12,STEP_059,STEP_059/EQP_134_95,58.8,2017-09-18 11:02
3203,LOT162_12,STEP_061,STEP_061/EQP_196_72,58.8,2017-09-18 18:18
3204,LOT162_12,STEP_082,STEP_082/EQP_241_38,58.8,2017-09-26 9:43
3205,LOT162_12,STEP_101,STEP_101/EQP_227_48,58.8,2017-10-07 22:29
3206,LOT163_11,STEP_017,STEP_017/EQP_187_65,73.8,2017-08-31 14:32
3207,LOT163_11,STEP_018,STEP_018/EQP_048_84,73.8,2017-09-01 12:07
3208,LOT163_11,STEP_020,STEP_020/EQP_031_64,73.8,2017-09-01 21:52
3209,LOT163_11,STEP_021,STEP_021/EQP_217_48,73.8,2017-09-02 3:04
3210,LOT163_11,STEP_022,STEP_022/EQP_072_24,73.8,2017-09-03 1:56
3211,LOT163_11,STEP_043,STEP_043/EQP_030_105,73.8,2017-09-07 10:01
3212,LOT163_11,STEP_057,STEP_057/EQP_133_118,73.8,2017-09-10 1:02
3213,LOT163_11,STEP_059,STEP_059/EQP_134_70,73.8,2017-09-10 16:25
3214,LOT163_11,STEP_061,STEP_061/EQP_197_97,73.8,2017-09-10 21:58
3215,LOT163_11,STEP_082,STEP_082/EQP_242_14,73.8,2017-09-27 5:27
3216,LOT163_11,STEP_101,STEP_101/EQP_226_73,73.8,2017-10-04 3:52
3217,LOT163_12,STEP_017,STEP_017/EQP_187_64,58.8,2017-08-31 14:32
3218,LOT163_12,STEP_018,STEP_018/EQP_048_83,58.8,2017-09-01 12:07
3219,LOT163_12,STEP_020,STEP_020/EQP_031_63,58.8,2017-09-01 21:52
3220,LOT163_12,STEP_021,STEP_021/EQP_217_47,58.8,2017-09-02 3:04
3221,LOT163_12,STEP_022,STEP_022/EQP_072_25,58.8,2017-09-03 1:56
3222,LOT163_12,STEP_043,STEP_043/EQP_030_96,58.8,2017-09-07 10:01
3223,LOT163_12,STEP_057,STEP_057/EQP_133_119,58.8,2017-09-10 1:02
3224,LOT163_12,STEP_059,STEP_059/EQP_134_71,58.8,2017-09-10 16:25
3225,LOT163_12,STEP_061,STEP_061/EQP_197_96,58.8,2017-09-10 21:58
3226,LOT163_12,STEP_082,STEP_082/EQP_242_15,58.8,2017-09-27 5:27
3227,LOT163_12,STEP_101,STEP_101/EQP_226_72,58.8,2017-10-04 3:52
3228,LOT164_11,STEP_017,STEP_017/EQP_186_17,73.8,2017-09-02 3:45
3229,LOT164_11,STEP_018,STEP_018/EQP_048_45,73.8,2017-09-02 9:23
3230,LOT164_11,STEP_020,STEP_020/EQP_027_106,73.8,2017-09-02 16:47
3231,LOT164_11,STEP_021,STEP_021/EQP_214_48,73.8,2017-09-02 22:20
3232,LOT164_11,STEP_022,STEP_022/EQP_066_48,73.8,2017-09-03 18:41
3233,LOT164_11,STEP_043,STEP_043/EQP_049_21,73.8,2017-09-11 18:03
3234,LOT164_11,STEP_057,STEP_057/EQP_133_70,73.8,2017-09-15 7:14
3235,LOT164_11,STEP_059,STEP_059/EQP_134_94,73.8,2017-09-17 22:54
3236,LOT164_11,STEP_061,STEP_061/EQP_196_73,73.8,2017-09-18 7:01
3237,LOT164_11,STEP_082,STEP_082/EQP_239_14,73.8,2017-09-24 20:21
3238,LOT164_11,STEP_101,STEP_101/EQP_236_25,73.8,2017-10-03 4:16
3239,LOT164_12,STEP_017,STEP_017/EQP_186_16,58.8,2017-09-02 3:45
3240,LOT164_12,STEP_018,STEP_018/EQP_048_32,58.8,2017-09-02 9:23
3241,LOT164_12,STEP_020,STEP_020/EQP_027_105,58.8,2017-09-02 16:47
3242,LOT164_12,STEP_021,STEP_021/EQP_214_47,58.8,2017-09-02 22:20
3243,LOT164_12,STEP_022,STEP_022/EQP_066_49,58.8,2017-09-03 18:41
3244,LOT164_12,STEP_043,STEP_043/EQP_049_20,58.8,2017-09-11 18:03
3245,LOT164_12,STEP_057,STEP_057/EQP_133_71,58.8,2017-09-15 7:14
3246,LOT164_12,STEP_059,STEP_059/EQP_134_95,58.8,2017-09-17 22:54
3247,LOT164_12,STEP_061,STEP_061/EQP_196_72,58.8,2017-09-18 7:01
3248,LOT164_12,STEP_082,STEP_082/EQP_239_15,58.8,2017-09-24 20:21
3249,LOT164_12,STEP_101,STEP_101/EQP_236_24,58.8,2017-10-03 4:16
3250,LOT165_11,STEP_017,STEP_017/EQP_185_65,73.8,2017-08-31 22:47
3251,LOT165_11,STEP_018,STEP_018/EQP_049_84,73.8,2017-09-01 15:36
3252,LOT165_11,STEP_020,STEP_020/EQP_046_64,73.8,2017-09-02 1:23
3253,LOT165_11,STEP_021,STEP_021/EQP_216_120,73.8,2017-09-02 11:07
3254,LOT165_11,STEP_022,STEP_022/EQP_065_72,73.8,2017-09-03 3:48
3255,LOT165_11,STEP_043,STEP_043/EQP_044_51,73.8,2017-09-09 18:06
3256,LOT165_11,STEP_057,STEP_057/EQP_135_70,73.8,2017-09-13 23:03
3257,LOT165_11,STEP_059,STEP_059/EQP_134_94,73.8,2017-09-15 5:50
3258,LOT165_11,STEP_061,STEP_061/EQP_207_25,73.8,2017-09-15 12:49
3259,LOT165_11,STEP_082,STEP_082/EQP_243_14,73.8,2017-09-28 2:17
3260,LOT165_11,STEP_101,STEP_101/EQP_226_73,73.8,2017-10-04 17:18
3261,LOT165_12,STEP_017,STEP_017/EQP_185_64,58.8,2017-08-31 22:47
3262,LOT165_12,STEP_018,STEP_018/EQP_049_83,58.8,2017-09-01 15:36
3263,LOT165_12,STEP_020,STEP_020/EQP_046_63,58.8,2017-09-02 1:23
3264,LOT165_12,STEP_021,STEP_021/EQP_216_119,58.8,2017-09-02 11:07
3265,LOT165_12,STEP_022,STEP_022/EQP_065_73,58.8,2017-09-03 3:48
3266,LOT165_12,STEP_043,STEP_043/EQP_044_52,58.8,2017-09-09 18:06
3267,LOT165_12,STEP_057,STEP_057/EQP_135_71,58.8,2017-09-13 23:03
3268,LOT165_12,STEP_059,STEP_059/EQP_134_95,58.8,2017-09-15 5:50
3269,LOT165_12,STEP_061,STEP_061/EQP_207_24,58.8,2017-09-15 12:49
3270,LOT165_12,STEP_082,STEP_082/EQP_243_15,58.8,2017-09-28 2:17
3271,LOT165_12,STEP_101,STEP_101/EQP_226_72,58.8,2017-10-04 17:18
3272,LOT166_11,STEP_017,STEP_017/EQP_187_65,72.5,2017-08-30 9:06
3273,LOT166_11,STEP_018,STEP_018/EQP_026_84,72.5,2017-08-31 13:09
3274,LOT166_11,STEP_020,STEP_020/EQP_051_64,72.5,2017-08-31 21:32
3275,LOT166_11,STEP_021,STEP_021/EQP_213_24,72.5,2017-09-01 6:14
3276,LOT166_11,STEP_022,STEP_022/EQP_064_72,72.5,2017-09-01 19:38
3277,LOT166_11,STEP_043,STEP_043/EQP_030_23,72.5,2017-09-05 18:17
3278,LOT166_11,STEP_057,STEP_057/EQP_132_46,72.5,2017-09-09 2:39
3279,LOT166_11,STEP_059,STEP_059/EQP_129_47,72.5,2017-09-09 15:04
3280,LOT166_11,STEP_061,STEP_061/EQP_193_96,72.5,2017-09-09 22:54
3281,LOT166_11,STEP_082,STEP_082/EQP_240_14,72.5,2017-09-19 11:42
3282,LOT166_11,STEP_101,STEP_101/EQP_227_49,72.5,2017-09-25 2:16
3283,LOT166_12,STEP_017,STEP_017/EQP_187_64,53.8,2017-08-30 9:06
3284,LOT166_12,STEP_018,STEP_018/EQP_026_83,53.8,2017-08-31 13:09
3285,LOT166_12,STEP_020,STEP_020/EQP_051_63,53.8,2017-08-31 21:32
3286,LOT166_12,STEP_021,STEP_021/EQP_213_23,53.8,2017-09-01 6:14
3287,LOT166_12,STEP_022,STEP_022/EQP_064_73,53.8,2017-09-01 19:38
3288,LOT166_12,STEP_043,STEP_043/EQP_030_18,53.8,2017-09-05 18:17
3289,LOT166_12,STEP_057,STEP_057/EQP_132_47,53.8,2017-09-09 2:39
3290,LOT166_12,STEP_059,STEP_059/EQP_129_48,53.8,2017-09-09 15:04
3291,LOT166_12,STEP_061,STEP_061/EQP_193_95,53.8,2017-09-09 22:54
3292,LOT166_12,STEP_082,STEP_082/EQP_240_15,53.8,2017-09-19 11:42
3293,LOT166_12,STEP_101,STEP_101/EQP_227_48,53.8,2017-09-25 2:16
3294,LOT167_11,STEP_017,STEP_017/EQP_188_41,73.8,2017-08-30 13:23
3295,LOT167_11,STEP_018,STEP_018/EQP_056_84,73.8,2017-08-31 3:21
3296,LOT167_11,STEP_020,STEP_020/EQP_035_64,73.8,2017-08-31 16:31
3297,LOT167_11,STEP_021,STEP_021/EQP_211_48,73.8,2017-08-31 22:52
3298,LOT167_11,STEP_022,STEP_022/EQP_065_48,73.8,2017-09-01 9:04
3299,LOT167_11,STEP_043,STEP_043/EQP_049_41,73.8,2017-09-09 10:03
3300,LOT167_11,STEP_057,STEP_057/EQP_132_94,73.8,2017-09-12 2:00
3301,LOT167_11,STEP_059,STEP_059/EQP_134_118,73.8,2017-09-12 20:58
3302,LOT167_11,STEP_061,STEP_061/EQP_193_73,73.8,2017-09-13 4:39
3303,LOT167_11,STEP_082,STEP_082/EQP_241_14,73.8,2017-09-19 15:23
3304,LOT167_11,STEP_101,STEP_101/EQP_234_73,73.8,2017-09-27 8:16
3305,LOT167_12,STEP_017,STEP_017/EQP_188_40,58.8,2017-08-30 13:23
3306,LOT167_12,STEP_018,STEP_018/EQP_056_83,58.8,2017-08-31 3:21
3307,LOT167_12,STEP_020,STEP_020/EQP_035_63,58.8,2017-08-31 16:31
3308,LOT167_12,STEP_021,STEP_021/EQP_211_47,58.8,2017-08-31 22:52
3309,LOT167_12,STEP_022,STEP_022/EQP_065_49,58.8,2017-09-01 9:04
3310,LOT167_12,STEP_043,STEP_043/EQP_049_42,58.8,2017-09-09 10:03
3311,LOT167_12,STEP_057,STEP_057/EQP_132_95,58.8,2017-09-12 2:00
3312,LOT167_12,STEP_059,STEP_059/EQP_134_119,58.8,2017-09-12 20:58
3313,LOT167_12,STEP_061,STEP_061/EQP_193_72,58.8,2017-09-13 4:39
3314,LOT167_12,STEP_082,STEP_082/EQP_241_15,58.8,2017-09-19 15:23
3315,LOT167_12,STEP_101,STEP_101/EQP_234_72,58.8,2017-09-27 8:16
3316,LOT168_11,STEP_017,STEP_017/EQP_187_65,38.8,2017-08-31 10:29
3317,LOT168_11,STEP_018,STEP_018/EQP_033_84,38.8,2017-09-01 1:24
3318,LOT168_11,STEP_020,STEP_020/EQP_051_64,38.8,2017-09-01 9:12
3319,LOT168_11,STEP_021,STEP_021/EQP_213_72,38.8,2017-09-01 14:17
3320,LOT168_11,STEP_022,STEP_022/EQP_062_77,38.8,2017-09-02 1:59
3321,LOT168_11,STEP_043,STEP_043/EQP_044_106,38.8,2017-09-09 15:39
3322,LOT168_11,STEP_057,STEP_057/EQP_135_70,38.8,2017-09-13 20:24
3323,LOT168_11,STEP_059,STEP_059/EQP_127_70,38.8,2017-09-15 5:08
3324,LOT168_11,STEP_061,STEP_061/EQP_207_49,38.8,2017-09-15 12:49
3325,LOT168_11,STEP_082,STEP_082/EQP_243_45,38.8,2017-09-28 2:17
3326,LOT168_11,STEP_101,STEP_101/EQP_226_49,38.8,2017-10-04 17:18
3327,LOT168_12,STEP_017,STEP_017/EQP_187_64,53.8,2017-08-31 10:29
3328,LOT168_12,STEP_018,STEP_018/EQP_033_83,53.8,2017-09-01 1:24
3329,LOT168_12,STEP_020,STEP_020/EQP_051_63,53.8,2017-09-01 9:12
3330,LOT168_12,STEP_021,STEP_021/EQP_213_71,53.8,2017-09-01 14:17
3331,LOT168_12,STEP_022,STEP_022/EQP_062_78,53.8,2017-09-02 1:59
3332,LOT168_12,STEP_043,STEP_043/EQP_044_105,53.8,2017-09-09 15:39
3333,LOT168_12,STEP_057,STEP_057/EQP_135_71,53.8,2017-09-13 20:24
3334,LOT168_12,STEP_059,STEP_059/EQP_127_71,53.8,2017-09-15 5:08
3335,LOT168_12,STEP_061,STEP_061/EQP_207_48,53.8,2017-09-15 12:49
3336,LOT168_12,STEP_082,STEP_082/EQP_243_46,53.8,2017-09-28 2:17
3337,LOT168_12,STEP_101,STEP_101/EQP_226_48,53.8,2017-10-04 17:18
3338,LOT169_11,STEP_017,STEP_017/EQP_185_17,72.5,2017-08-31 10:53
3339,LOT169_11,STEP_018,STEP_018/EQP_032_84,72.5,2017-09-01 3:35
3340,LOT169_11,STEP_020,STEP_020/EQP_051_64,72.5,2017-09-01 10:50
3341,LOT169_11,STEP_021,STEP_021/EQP_212_48,72.5,2017-09-01 18:27
3342,LOT169_11,STEP_022,STEP_022/EQP_071_72,72.5,2017-09-02 8:47
3343,LOT169_11,STEP_043,STEP_043/EQP_030_52,72.5,2017-09-11 19:15
3344,LOT169_11,STEP_057,STEP_057/EQP_133_118,72.5,2017-09-17 1:31
3345,LOT169_11,STEP_059,STEP_059/EQP_134_46,72.5,2017-09-18 11:02
3346,LOT169_11,STEP_061,STEP_061/EQP_193_121,72.5,2017-09-18 17:23
3347,LOT169_11,STEP_082,STEP_082/EQP_240_47,72.5,2017-09-28 22:04
3348,LOT169_11,STEP_101,STEP_101/EQP_237_73,72.5,2017-10-06 13:59
3349,LOT169_12,STEP_017,STEP_017/EQP_185_16,27.5,2017-08-31 10:53
3350,LOT169_12,STEP_018,STEP_018/EQP_032_83,27.5,2017-09-01 3:35
3351,LOT169_12,STEP_020,STEP_020/EQP_051_63,27.5,2017-09-01 10:50
3352,LOT169_12,STEP_021,STEP_021/EQP_212_47,27.5,2017-09-01 18:27
3353,LOT169_12,STEP_022,STEP_022/EQP_071_73,27.5,2017-09-02 8:47
3354,LOT169_12,STEP_043,STEP_043/EQP_030_43,27.5,2017-09-11 19:15
3355,LOT169_12,STEP_057,STEP_057/EQP_133_119,27.5,2017-09-17 1:31
3356,LOT169_12,STEP_059,STEP_059/EQP_134_47,27.5,2017-09-18 11:02
3357,LOT169_12,STEP_061,STEP_061/EQP_193_120,27.5,2017-09-18 17:23
3358,LOT169_12,STEP_082,STEP_082/EQP_240_38,27.5,2017-09-28 22:04
3359,LOT169_12,STEP_101,STEP_101/EQP_237_72,27.5,2017-10-06 13:59
3360,LOT170_11,STEP_017,STEP_017/EQP_184_65,38.8,2017-08-31 0:18
3361,LOT170_11,STEP_018,STEP_018/EQP_026_84,38.8,2017-08-31 20:05
3362,LOT170_11,STEP_020,STEP_020/EQP_038_64,38.8,2017-09-01 6:30
3363,LOT170_11,STEP_021,STEP_021/EQP_215_48,38.8,2017-09-01 12:39
3364,LOT170_11,STEP_022,STEP_022/EQP_066_72,38.8,2017-09-01 22:15
3365,LOT170_11,STEP_043,STEP_043/EQP_044_51,38.8,2017-09-09 15:39
3366,LOT170_11,STEP_057,STEP_057/EQP_132_118,38.8,2017-09-12 17:52
3367,LOT170_11,STEP_059,STEP_059/EQP_134_46,38.8,2017-09-13 14:15
3368,LOT170_11,STEP_061,STEP_061/EQP_196_49,38.8,2017-09-13 22:41
3369,LOT170_11,STEP_082,STEP_082/EQP_241_14,38.8,2017-09-22 19:59
3370,LOT170_11,STEP_101,STEP_101/EQP_237_73,38.8,2017-09-30 17:02
3371,LOT170_12,STEP_017,STEP_017/EQP_184_64,27.5,2017-08-31 0:18
3372,LOT170_12,STEP_018,STEP_018/EQP_026_83,27.5,2017-08-31 20:05
3373,LOT170_12,STEP_020,STEP_020/EQP_038_63,27.5,2017-09-01 6:30
3374,LOT170_12,STEP_021,STEP_021/EQP_215_47,27.5,2017-09-01 12:39
3375,LOT170_12,STEP_022,STEP_022/EQP_066_73,27.5,2017-09-01 22:15
3376,LOT170_12,STEP_043,STEP_043/EQP_044_52,27.5,2017-09-09 15:39
3377,LOT170_12,STEP_057,STEP_057/EQP_132_119,27.5,2017-09-12 17:52
3378,LOT170_12,STEP_059,STEP_059/EQP_134_47,27.5,2017-09-13 14:15
3379,LOT170_12,STEP_061,STEP_061/EQP_196_48,27.5,2017-09-13 22:41
3380,LOT170_12,STEP_082,STEP_082/EQP_241_15,27.5,2017-09-22 19:59
3381,LOT170_12,STEP_101,STEP_101/EQP_237_72,27.5,2017-09-30 17:02
3382,LOT171_11,STEP_017,STEP_017/EQP_184_41,72.5,2017-09-01 16:46
3383,LOT171_11,STEP_018,STEP_018/EQP_053_84,72.5,2017-09-02 1:58
3384,LOT171_11,STEP_020,STEP_020/EQP_036_64,72.5,2017-09-02 11:53
3385,LOT171_11,STEP_021,STEP_021/EQP_211_72,72.5,2017-09-02 18:27
3386,LOT171_11,STEP_022,STEP_022/EQP_071_72,72.5,2017-09-03 7:21
3387,LOT171_11,STEP_043,STEP_043/EQP_030_105,72.5,2017-09-09 14:26
3388,LOT171_11,STEP_057,STEP_057/EQP_135_118,72.5,2017-09-12 16:31
3389,LOT171_11,STEP_059,STEP_059/EQP_134_70,72.5,2017-09-13 5:53
3390,LOT171_11,STEP_061,STEP_061/EQP_207_25,72.5,2017-09-13 12:54
3391,LOT171_11,STEP_082,STEP_082/EQP_239_14,72.5,2017-09-26 7:26
3392,LOT171_11,STEP_101,STEP_101/EQP_237_25,72.5,2017-10-03 14:35
3393,LOT171_12,STEP_017,STEP_017/EQP_184_40,53.8,2017-09-01 16:46
3394,LOT171_12,STEP_018,STEP_018/EQP_053_83,53.8,2017-09-02 1:58
3395,LOT171_12,STEP_020,STEP_020/EQP_036_63,53.8,2017-09-02 11:53
3396,LOT171_12,STEP_021,STEP_021/EQP_211_71,53.8,2017-09-02 18:27
3397,LOT171_12,STEP_022,STEP_022/EQP_071_73,53.8,2017-09-03 7:21
3398,LOT171_12,STEP_043,STEP_043/EQP_030_96,53.8,2017-09-09 14:26
3399,LOT171_12,STEP_057,STEP_057/EQP_135_119,53.8,2017-09-12 16:31
3400,LOT171_12,STEP_059,STEP_059/EQP_134_71,53.8,2017-09-13 5:53
3401,LOT171_12,STEP_061,STEP_061/EQP_207_24,53.8,2017-09-13 12:54
3402,LOT171_12,STEP_082,STEP_082/EQP_239_15,53.8,2017-09-26 7:26
3403,LOT171_12,STEP_101,STEP_101/EQP_237_24,53.8,2017-10-03 14:35
3404,LOT172_11,STEP_017,STEP_017/EQP_188_41,73.8,2017-08-31 11:38
3405,LOT172_11,STEP_018,STEP_018/EQP_032_45,73.8,2017-09-01 3:35
3406,LOT172_11,STEP_020,STEP_020/EQP_045_106,73.8,2017-09-01 12:02
3407,LOT172_11,STEP_021,STEP_021/EQP_211_120,73.8,2017-09-01 17:09
3408,LOT172_11,STEP_022,STEP_022/EQP_067_48,73.8,2017-09-02 8:22
3409,LOT172_11,STEP_043,STEP_043/EQP_030_69,73.8,2017-09-09 14:26
3410,LOT172_11,STEP_057,STEP_057/EQP_132_71,73.8,2017-09-14 9:30
3411,LOT172_11,STEP_059,STEP_059/EQP_132_47,73.8,2017-09-16 23:58
3412,LOT172_11,STEP_061,STEP_061/EQP_194_73,73.8,2017-09-17 5:57
3413,LOT172_11,STEP_082,STEP_082/EQP_241_14,73.8,2017-10-03 21:11
3414,LOT172_11,STEP_101,STEP_101/EQP_237_49,73.8,2017-10-10 16:50
3415,LOT172_12,STEP_017,STEP_017/EQP_188_40,58.8,2017-08-31 11:38
3416,LOT172_12,STEP_018,STEP_018/EQP_032_32,58.8,2017-09-01 3:35
3417,LOT172_12,STEP_020,STEP_020/EQP_045_105,58.8,2017-09-01 12:02
3418,LOT172_12,STEP_021,STEP_021/EQP_211_119,58.8,2017-09-01 17:09
3419,LOT172_12,STEP_022,STEP_022/EQP_067_49,58.8,2017-09-02 8:22
3420,LOT172_12,STEP_043,STEP_043/EQP_030_70,58.8,2017-09-09 14:26
3421,LOT172_12,STEP_057,STEP_057/EQP_132_72,58.8,2017-09-14 9:30
3422,LOT172_12,STEP_059,STEP_059/EQP_132_48,58.8,2017-09-16 23:58
3423,LOT172_12,STEP_061,STEP_061/EQP_194_72,58.8,2017-09-17 5:57
3424,LOT172_12,STEP_082,STEP_082/EQP_241_15,58.8,2017-10-03 21:11
3425,LOT172_12,STEP_101,STEP_101/EQP_237_48,58.8,2017-10-10 16:50
3426,LOT173_11,STEP_017,STEP_017/EQP_185_65,72.5,2017-08-31 6:16
3427,LOT173_11,STEP_018,STEP_018/EQP_033_84,72.5,2017-08-31 22:07
3428,LOT173_11,STEP_020,STEP_020/EQP_029_64,72.5,2017-09-01 6:25
3429,LOT173_11,STEP_021,STEP_021/EQP_216_48,72.5,2017-09-01 15:21
3430,LOT173_11,STEP_022,STEP_022/EQP_064_48,72.5,2017-09-02 7:18
3431,LOT173_11,STEP_043,STEP_043/EQP_030_24,72.5,2017-09-09 19:35
3432,LOT173_11,STEP_057,STEP_057/EQP_135_94,72.5,2017-09-13 20:24
3433,LOT173_11,STEP_059,STEP_059/EQP_134_118,72.5,2017-09-14 10:48
3434,LOT173_11,STEP_061,STEP_061/EQP_196_97,72.5,2017-09-14 16:51
3435,LOT173_11,STEP_082,STEP_082/EQP_241_47,72.5,2017-09-27 12:35
3436,LOT173_11,STEP_101,STEP_101/EQP_234_49,72.5,2017-10-04 14:31
3437,LOT173_12,STEP_017,STEP_017/EQP_185_64,53.8,2017-08-31 6:16
3438,LOT173_12,STEP_018,STEP_018/EQP_033_83,53.8,2017-08-31 22:07
3439,LOT173_12,STEP_020,STEP_020/EQP_029_63,53.8,2017-09-01 6:25
3440,LOT173_12,STEP_021,STEP_021/EQP_216_47,53.8,2017-09-01 15:21
3441,LOT173_12,STEP_022,STEP_022/EQP_064_49,53.8,2017-09-02 7:18
3442,LOT173_12,STEP_043,STEP_043/EQP_030_23,53.8,2017-09-09 19:35
3443,LOT173_12,STEP_057,STEP_057/EQP_135_95,53.8,2017-09-13 20:24
3444,LOT173_12,STEP_059,STEP_059/EQP_134_119,53.8,2017-09-14 10:48
3445,LOT173_12,STEP_061,STEP_061/EQP_196_96,53.8,2017-09-14 16:51
3446,LOT173_12,STEP_082,STEP_082/EQP_241_38,53.8,2017-09-27 12:35
3447,LOT173_12,STEP_101,STEP_101/EQP_234_48,53.8,2017-10-04 14:31
3448,LOT174_11,STEP_017,STEP_017/EQP_198_65,73.8,2017-08-31 2:02
3449,LOT174_11,STEP_018,STEP_018/EQP_033_84,73.8,2017-09-01 7:49
3450,LOT174_11,STEP_020,STEP_020/EQP_029_64,73.8,2017-09-01 15:23
3451,LOT174_11,STEP_021,STEP_021/EQP_216_24,73.8,2017-09-01 22:52
3452,LOT174_11,STEP_022,STEP_022/EQP_066_82,73.8,2017-09-02 12:46
3453,LOT174_11,STEP_043,STEP_043/EQP_028_68,73.8,2017-09-08 8:09
3454,LOT174_11,STEP_057,STEP_057/EQP_132_118,73.8,2017-09-11 8:32
3455,LOT174_11,STEP_059,STEP_059/EQP_134_71,73.8,2017-09-11 23:37
3456,LOT174_11,STEP_061,STEP_061/EQP_197_96,73.8,2017-09-12 5:34
3457,LOT174_11,STEP_082,STEP_082/EQP_239_47,73.8,2017-09-23 6:10
3458,LOT174_11,STEP_101,STEP_101/EQP_238_25,73.8,2017-10-01 15:01
3459,LOT174_12,STEP_017,STEP_017/EQP_198_64,58.8,2017-08-31 2:02
3460,LOT174_12,STEP_018,STEP_018/EQP_033_83,58.8,2017-09-01 7:49
3461,LOT174_12,STEP_020,STEP_020/EQP_029_63,58.8,2017-09-01 15:23
3462,LOT174_12,STEP_021,STEP_021/EQP_216_23,58.8,2017-09-01 22:52
3463,LOT174_12,STEP_022,STEP_022/EQP_066_73,58.8,2017-09-02 12:46
3464,LOT174_12,STEP_043,STEP_043/EQP_028_69,58.8,2017-09-08 8:09
3465,LOT174_12,STEP_057,STEP_057/EQP_132_119,58.8,2017-09-11 8:32
3466,LOT174_12,STEP_059,STEP_059/EQP_134_72,58.8,2017-09-11 23:37
3467,LOT174_12,STEP_061,STEP_061/EQP_197_95,58.8,2017-09-12 5:34
3468,LOT174_12,STEP_082,STEP_082/EQP_239_38,58.8,2017-09-23 6:10
3469,LOT174_12,STEP_101,STEP_101/EQP_238_24,58.8,2017-10-01 15:01
3470,LOT175_11,STEP_017,STEP_017/EQP_188_41,38.8,2017-08-31 4:27
3471,LOT175_11,STEP_018,STEP_018/EQP_026_45,38.8,2017-08-31 20:05
3472,LOT175_11,STEP_020,STEP_020/EQP_035_106,38.8,2017-09-01 4:38
3473,LOT175_11,STEP_021,STEP_021/EQP_215_24,38.8,2017-09-01 12:39
3474,LOT175_11,STEP_022,STEP_022/EQP_066_48,38.8,2017-09-01 22:15
3475,LOT175_11,STEP_043,STEP_043/EQP_028_68,38.8,2017-09-09 5:51
3476,LOT175_11,STEP_057,STEP_057/EQP_133_94,38.8,2017-09-11 23:32
3477,LOT175_11,STEP_059,STEP_059/EQP_127_70,38.8,2017-09-12 10:56
3478,LOT175_11,STEP_061,STEP_061/EQP_207_121,38.8,2017-09-12 19:04
3479,LOT175_11,STEP_082,STEP_082/EQP_241_14,38.8,2017-09-23 3:51
3480,LOT175_11,STEP_101,STEP_101/EQP_237_73,38.8,2017-09-29 17:21
3481,LOT175_12,STEP_017,STEP_017/EQP_188_40,53.8,2017-08-31 4:27
3482,LOT175_12,STEP_018,STEP_018/EQP_026_32,53.8,2017-08-31 20:05
3483,LOT175_12,STEP_020,STEP_020/EQP_035_105,53.8,2017-09-01 4:38
3484,LOT175_12,STEP_021,STEP_021/EQP_215_23,53.8,2017-09-01 12:39
3485,LOT175_12,STEP_022,STEP_022/EQP_066_49,53.8,2017-09-01 22:15
3486,LOT175_12,STEP_043,STEP_043/EQP_028_69,53.8,2017-09-09 5:51
3487,LOT175_12,STEP_057,STEP_057/EQP_133_95,53.8,2017-09-11 23:32
3488,LOT175_12,STEP_059,STEP_059/EQP_127_71,53.8,2017-09-12 10:56
3489,LOT175_12,STEP_061,STEP_061/EQP_207_120,53.8,2017-09-12 19:04
3490,LOT175_12,STEP_082,STEP_082/EQP_241_15,53.8,2017-09-23 3:51
3491,LOT175_12,STEP_101,STEP_101/EQP_237_72,53.8,2017-09-29 17:21
3492,LOT176_11,STEP_017,STEP_017/EQP_198_41,73.8,2017-08-31 16:02
3493,LOT176_11,STEP_018,STEP_018/EQP_053_45,73.8,2017-09-01 23:03
3494,LOT176_11,STEP_020,STEP_020/EQP_029_106,73.8,2017-09-02 6:43
3495,LOT176_11,STEP_021,STEP_021/EQP_217_24,73.8,2017-09-02 14:29
3496,LOT176_11,STEP_022,STEP_022/EQP_069_48,73.8,2017-09-03 10:59
3497,LOT176_11,STEP_043,STEP_043/EQP_043_21,73.8,2017-09-09 12:29
3498,LOT176_11,STEP_057,STEP_057/EQP_132_94,73.8,2017-09-13 19:32
3499,LOT176_11,STEP_059,STEP_059/EQP_134_118,73.8,2017-09-15 5:50
3500,LOT176_11,STEP_061,STEP_061/EQP_193_96,73.8,2017-09-15 13:40
